xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
46,39,56,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1339.png
101,50,112,63,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1340.png
194,34,205,51,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1341.png
230,24,243,41,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1342.png
252,51,270,69,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1343.png
295,40,306,50,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1344.png
282,42,291,52,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1345.png
267,42,278,55,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1346.png
259,32,269,42,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1347.png
337,31,350,46,without_mask,maksssksksss543,400,210,maksssksksss543.xml,maksssksksss543.png,maksssksksss543-1348.png
116,207,222,354,with_mask,maksssksksss225,301,400,maksssksksss225.xml,maksssksksss225.png,maksssksksss225-1349.png
34,153,62,176,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1350.png
88,138,111,163,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1351.png
139,207,168,234,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1352.png
116,135,135,154,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1353.png
135,103,152,121,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1354.png
101,91,115,106,mask_incorrectly_worn,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1355.png
58,109,72,127,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1356.png
56,91,65,103,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1357.png
80,81,89,91,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1358.png
176,115,202,139,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1359.png
205,96,221,115,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1360.png
291,110,324,139,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1361.png
366,131,381,154,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1362.png
246,87,255,105,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1363.png
217,62,231,78,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1364.png
180,56,192,68,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1365.png
121,63,130,76,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1366.png
34,83,42,99,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1367.png
26,70,34,82,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1368.png
55,60,67,74,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1369.png
87,53,95,62,with_mask,maksssksksss410,400,267,maksssksksss410.xml,maksssksksss410.png,maksssksksss410-1370.png
48,227,146,345,with_mask,maksssksksss16,301,400,maksssksksss16.xml,maksssksksss16.png,maksssksksss16-1371.png
93,44,150,100,with_mask,maksssksksss734,400,225,maksssksksss734.xml,maksssksksss734.png,maksssksksss734-1372.png
21,48,77,104,with_mask,maksssksksss640,400,210,maksssksksss640.xml,maksssksksss640.png,maksssksksss640-1373.png
118,84,163,131,with_mask,maksssksksss640,400,210,maksssksksss640.xml,maksssksksss640.png,maksssksksss640-1374.png
157,113,189,146,with_mask,maksssksksss640,400,210,maksssksksss640.xml,maksssksksss640.png,maksssksksss640-1375.png
172,65,202,95,with_mask,maksssksksss640,400,210,maksssksksss640.xml,maksssksksss640.png,maksssksksss640-1376.png
195,103,240,150,with_mask,maksssksksss640,400,210,maksssksksss640.xml,maksssksksss640.png,maksssksksss640-1377.png
260,129,302,173,with_mask,maksssksksss640,400,210,maksssksksss640.xml,maksssksksss640.png,maksssksksss640-1378.png
283,42,314,71,with_mask,maksssksksss640,400,210,maksssksksss640.xml,maksssksksss640.png,maksssksksss640-1379.png
364,84,399,121,mask_incorrectly_worn,maksssksksss640,400,210,maksssksksss640.xml,maksssksksss640.png,maksssksksss640-1380.png
155,37,228,111,with_mask,maksssksksss552,400,267,maksssksksss552.xml,maksssksksss552.png,maksssksksss552-1381.png
13,87,35,108,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-1382.png
39,92,65,118,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-1383.png
98,98,117,117,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-1384.png
208,67,235,97,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-1385.png
160,88,172,102,with_mask,maksssksksss481,400,267,maksssksksss481.xml,maksssksksss481.png,maksssksksss481-1386.png
163,81,241,173,mask_incorrectly_worn,maksssksksss562,400,210,maksssksksss562.xml,maksssksksss562.png,maksssksksss562-1387.png
125,76,157,113,with_mask,maksssksksss385,400,245,maksssksksss385.xml,maksssksksss385.png,maksssksksss385-1388.png
385,25,396,46,without_mask,maksssksksss385,400,245,maksssksksss385.xml,maksssksksss385.png,maksssksksss385-1389.png
217,27,229,41,without_mask,maksssksksss385,400,245,maksssksksss385.xml,maksssksksss385.png,maksssksksss385-1390.png
51,20,61,31,without_mask,maksssksksss385,400,245,maksssksksss385.xml,maksssksksss385.png,maksssksksss385-1391.png
87,15,97,27,without_mask,maksssksksss385,400,245,maksssksksss385.xml,maksssksksss385.png,maksssksksss385-1392.png
120,122,184,194,with_mask,maksssksksss219,400,267,maksssksksss219.xml,maksssksksss219.png,maksssksksss219-1393.png
266,92,323,151,with_mask,maksssksksss219,400,267,maksssksksss219.xml,maksssksksss219.png,maksssksksss219-1394.png
113,178,218,302,with_mask,maksssksksss356,301,400,maksssksksss356.xml,maksssksksss356.png,maksssksksss356-1395.png
45,43,51,53,with_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-1396.png
80,39,97,64,with_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-1397.png
156,57,176,75,with_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-1398.png
188,46,196,55,with_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-1399.png
215,38,227,53,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-1400.png
253,48,264,65,without_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-1401.png
278,40,284,51,with_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-1402.png
293,44,301,53,with_mask,maksssksksss770,400,210,maksssksksss770.xml,maksssksksss770.png,maksssksksss770-1403.png
18,82,64,131,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1404.png
18,198,66,245,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1405.png
237,136,288,186,with_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1406.png
113,47,148,73,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1407.png
278,17,320,68,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1408.png
340,98,383,139,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1409.png
342,217,396,256,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-1410.png
132,141,232,264,without_mask,maksssksksss660,301,400,maksssksksss660.xml,maksssksksss660.png,maksssksksss660-1411.png
89,81,111,111,with_mask,maksssksksss516,400,225,maksssksksss516.xml,maksssksksss516.png,maksssksksss516-1412.png
128,62,158,92,with_mask,maksssksksss516,400,225,maksssksksss516.xml,maksssksksss516.png,maksssksksss516-1413.png
158,58,178,82,with_mask,maksssksksss516,400,225,maksssksksss516.xml,maksssksksss516.png,maksssksksss516-1414.png
192,50,221,83,with_mask,maksssksksss516,400,225,maksssksksss516.xml,maksssksksss516.png,maksssksksss516-1415.png
254,78,284,108,with_mask,maksssksksss516,400,225,maksssksksss516.xml,maksssksksss516.png,maksssksksss516-1416.png
327,61,346,81,with_mask,maksssksksss516,400,225,maksssksksss516.xml,maksssksksss516.png,maksssksksss516-1417.png
35,64,51,80,with_mask,maksssksksss516,400,225,maksssksksss516.xml,maksssksksss516.png,maksssksksss516-1418.png
297,174,337,215,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1419.png
319,125,350,156,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1420.png
164,134,195,165,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1421.png
189,167,230,206,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1422.png
372,135,396,158,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1423.png
59,148,92,189,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1424.png
20,124,42,148,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1425.png
98,143,116,170,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1426.png
131,132,152,153,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1427.png
146,117,169,146,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1428.png
196,118,220,143,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1429.png
220,121,236,140,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1430.png
240,98,252,113,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1431.png
283,89,300,103,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1432.png
112,122,128,142,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1433.png
42,103,56,118,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1434.png
141,95,159,113,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1435.png
183,84,196,98,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1436.png
204,80,210,90,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1437.png
254,79,261,88,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1438.png
166,85,175,95,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1439.png
98,76,106,84,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1440.png
268,93,282,106,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1441.png
226,107,238,122,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1442.png
362,79,371,90,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1443.png
380,76,389,88,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1444.png
310,89,317,98,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1445.png
372,76,380,86,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-1446.png
202,145,228,174,mask_incorrectly_worn,maksssksksss782,400,226,maksssksksss782.xml,maksssksksss782.png,maksssksksss782-1447.png
289,86,327,127,with_mask,maksssksksss782,400,226,maksssksksss782.xml,maksssksksss782.png,maksssksksss782-1448.png
160,37,263,154,mask_incorrectly_worn,maksssksksss371,400,225,maksssksksss371.xml,maksssksksss371.png,maksssksksss371-1449.png
259,76,277,94,without_mask,maksssksksss375,400,310,maksssksksss375.xml,maksssksksss375.png,maksssksksss375-1450.png
273,192,289,210,without_mask,maksssksksss375,400,310,maksssksksss375.xml,maksssksksss375.png,maksssksksss375-1451.png
25,54,43,76,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1452.png
58,67,76,88,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1453.png
132,62,152,85,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1454.png
115,51,127,65,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1455.png
143,52,154,63,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1456.png
154,61,172,77,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1457.png
170,55,177,69,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1458.png
173,106,192,127,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1459.png
186,60,198,74,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1460.png
205,58,217,74,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1461.png
216,59,233,78,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1462.png
238,66,254,84,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1463.png
252,71,271,93,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1464.png
275,75,297,99,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1465.png
282,44,294,61,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1466.png
299,55,316,73,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1467.png
316,57,332,71,without_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1468.png
345,50,362,67,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1469.png
366,53,385,73,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1470.png
332,57,341,68,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-1471.png
78,58,92,75,with_mask,maksssksksss67,400,300,maksssksksss67.xml,maksssksksss67.png,maksssksksss67-1472.png
153,48,167,65,with_mask,maksssksksss67,400,300,maksssksksss67.xml,maksssksksss67.png,maksssksksss67-1473.png
234,68,247,86,with_mask,maksssksksss67,400,300,maksssksksss67.xml,maksssksksss67.png,maksssksksss67-1474.png
292,64,305,86,with_mask,maksssksksss67,400,300,maksssksksss67.xml,maksssksksss67.png,maksssksksss67-1475.png
128,46,151,77,with_mask,maksssksksss419,267,400,maksssksksss419.xml,maksssksksss419.png,maksssksksss419-1476.png
7,156,19,177,without_mask,maksssksksss419,267,400,maksssksksss419.xml,maksssksksss419.png,maksssksksss419-1477.png
20,163,38,183,without_mask,maksssksksss419,267,400,maksssksksss419.xml,maksssksksss419.png,maksssksksss419-1478.png
37,151,50,169,without_mask,maksssksksss419,267,400,maksssksksss419.xml,maksssksksss419.png,maksssksksss419-1479.png
50,158,59,175,without_mask,maksssksksss419,267,400,maksssksksss419.xml,maksssksksss419.png,maksssksksss419-1480.png
59,157,69,173,without_mask,maksssksksss419,267,400,maksssksksss419.xml,maksssksksss419.png,maksssksksss419-1481.png
190,112,196,123,without_mask,maksssksksss419,267,400,maksssksksss419.xml,maksssksksss419.png,maksssksksss419-1482.png
73,155,82,170,without_mask,maksssksksss419,267,400,maksssksksss419.xml,maksssksksss419.png,maksssksksss419-1483.png
51,131,81,159,with_mask,maksssksksss390,400,300,maksssksksss390.xml,maksssksksss390.png,maksssksksss390-1484.png
96,130,126,158,with_mask,maksssksksss390,400,300,maksssksksss390.xml,maksssksksss390.png,maksssksksss390-1485.png
197,126,219,150,with_mask,maksssksksss390,400,300,maksssksksss390.xml,maksssksksss390.png,maksssksksss390-1486.png
281,137,305,157,with_mask,maksssksksss390,400,300,maksssksksss390.xml,maksssksksss390.png,maksssksksss390-1487.png
315,130,332,147,with_mask,maksssksksss390,400,300,maksssksksss390.xml,maksssksksss390.png,maksssksksss390-1488.png
387,114,400,131,with_mask,maksssksksss390,400,300,maksssksksss390.xml,maksssksksss390.png,maksssksksss390-1489.png
112,64,133,86,with_mask,maksssksksss350,400,267,maksssksksss350.xml,maksssksksss350.png,maksssksksss350-1490.png
271,32,298,58,with_mask,maksssksksss350,400,267,maksssksksss350.xml,maksssksksss350.png,maksssksksss350-1491.png
219,35,263,85,with_mask,maksssksksss357,400,235,maksssksksss357.xml,maksssksksss357.png,maksssksksss357-1492.png
177,58,208,91,with_mask,maksssksksss325,400,267,maksssksksss325.xml,maksssksksss325.png,maksssksksss325-1493.png
26,113,44,130,with_mask,maksssksksss325,400,267,maksssksksss325.xml,maksssksksss325.png,maksssksksss325-1494.png
57,130,72,143,with_mask,maksssksksss325,400,267,maksssksksss325.xml,maksssksksss325.png,maksssksksss325-1495.png
117,133,129,147,with_mask,maksssksksss325,400,267,maksssksksss325.xml,maksssksksss325.png,maksssksksss325-1496.png
89,138,98,150,with_mask,maksssksksss325,400,267,maksssksksss325.xml,maksssksksss325.png,maksssksksss325-1497.png
102,147,112,158,with_mask,maksssksksss325,400,267,maksssksksss325.xml,maksssksksss325.png,maksssksksss325-1498.png
250,138,261,150,with_mask,maksssksksss325,400,267,maksssksksss325.xml,maksssksksss325.png,maksssksksss325-1499.png
246,172,254,182,without_mask,maksssksksss325,400,267,maksssksksss325.xml,maksssksksss325.png,maksssksksss325-1500.png
